DATAFLOW,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2013,5.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2014,5.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2015,6.3,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2016,5.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2017,5.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2018,5.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2019,5.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LU,2020,6.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,1997,13.7,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,1998,13.6,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,1999,13.6,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2000,14.0,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2001,13.5,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2002,12.1,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2003,11.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2004,11.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2005,9.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2006,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2007,5.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2008,7.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2009,17.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2010,19.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2011,16.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2012,14.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2013,11.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2014,10.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2015,9.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2016,9.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2017,8.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2018,7.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2019,6.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,LV,2020,8.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2011,19.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2012,19.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2013,19.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2014,17.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2015,17.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2016,17.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2017,16.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2018,15.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2019,15.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,ME,2020,17.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2006,35.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2007,34.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2008,33.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2009,31.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2010,31.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2011,31.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2012,30.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2013,28.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2014,27.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2015,26.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2016,23.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2017,22.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2018,20.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2019,17.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MK,2020,16.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,1997,4.9,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,1998,4.9,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,1999,4.9,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2000,4.9,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2001,4.8,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2002,5.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2003,5.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2004,5.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2005,5.6,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2006,5.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2007,5.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2008,4.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2009,5.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2010,6.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2011,5.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2012,5.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2013,5.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2014,5.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2015,4.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2016,4.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2017,3.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2018,3.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2019,3.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,MT,2020,4.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,1993,6.1,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,1994,6.8,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,1995,6.6,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,1996,5.8,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,1997,4.9,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,1998,3.8,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,1999,3.0,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2000,2.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2001,1.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2002,2.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2003,3.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2004,4.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2005,5.4,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2006,4.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2007,3.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2008,3.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2009,3.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2010,4.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2011,4.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2012,5.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2013,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2014,6.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2015,6.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2016,5.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2017,4.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2018,3.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2019,3.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NL,2020,3.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,1996,4.1,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,1997,3.5,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,1998,2.8,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,1999,2.5,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2000,2.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2001,2.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2002,3.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2003,3.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2004,3.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2005,3.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2006,3.0,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2007,2.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2008,2.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2009,2.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2010,3.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2011,2.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2012,2.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2013,3.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2014,3.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2015,4.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2016,4.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2017,3.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2018,3.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2019,3.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,NO,2020,4.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,1998,10.2,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,1999,13.1,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2000,16.0,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2001,17.9,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2002,19.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2003,19.4,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2004,18.9,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2005,17.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2006,13.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2007,9.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2008,7.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2009,8.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2010,9.5,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2011,9.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2012,10.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2013,10.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2014,8.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2015,7.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2016,6.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2017,4.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2018,3.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2019,3.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PL,2020,3.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,1993,5.3,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,1994,6.7,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,1995,7.2,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,1996,7.3,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,1997,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,1998,5.0,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,1999,4.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2000,4.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2001,3.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2002,5.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2003,6.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2004,6.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2005,7.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2006,7.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2007,8.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2008,7.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2009,9.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2010,11.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2011,12.8,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2012,15.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2013,16.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2014,14.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2015,12.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2016,11.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2017,8.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2018,7.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2019,6.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,PT,2020,6.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,1998,6.1,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,1999,6.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2000,7.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2001,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2002,8.4,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2003,6.9,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2004,7.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2005,7.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2006,7.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2007,6.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2008,5.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2009,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2010,7.0,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2011,7.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2012,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2013,7.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2014,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2015,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2016,5.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2017,4.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2018,4.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2019,3.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RO,2020,4.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RS,2014,19.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RS,2015,17.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RS,2016,15.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RS,2017,13.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RS,2018,12.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RS,2019,10.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,RS,2020,9.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,1996,9.6,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,1997,10.0,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,1998,8.6,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,1999,7.2,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2000,5.3,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2001,4.4,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2002,4.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2003,5.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2004,6.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2005,6.6,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2006,6.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2007,5.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2008,5.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2009,7.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2010,7.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2011,6.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2012,7.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2013,7.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2014,7.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2015,6.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2016,6.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2017,6.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2018,5.6,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2019,6.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SE,2020,7.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,1997,6.7,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,1998,7.1,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,1999,7.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2000,6.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2001,6.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2002,6.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2003,6.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2004,6.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2005,6.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2006,5.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2007,4.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2008,4.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2009,5.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2010,7.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2011,8.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2012,8.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2013,10.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2014,9.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2015,9.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2016,8.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2017,6.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2018,5.1,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2019,4.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SI,2020,4.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,1997,10.7,e
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,1998,11.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,1999,14.5,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2000,17.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2001,17.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2002,17.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2003,16.7,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2004,17.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2005,15.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2006,12.8,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2007,10.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2008,9.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2009,11.7,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2010,14.0,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2011,13.2,b
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2012,13.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2013,13.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2014,12.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2015,11.3,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2016,9.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2017,7.9,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2018,6.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2019,5.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,SK,2020,6.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,TR,2006,8.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,TR,2007,8.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,TR,2008,9.4,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,TR,2009,12.2,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,TR,2010,10.5,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,TR,2011,8.6,
ESTAT:UNE_RT_A(1.0),A,Y20-64,PC_ACT,T,TR,2012,8.0,
