DATAFLOW,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2006,38037,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FI,2007,41664,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,1993,144368,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,1994,155869,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,1995,165381,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,1996,178363,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,1997,186006,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,1998,194873,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,1999,215698,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2000,243166,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2001,279324,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2002,288927,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2003,292658,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2004,292088,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2005,307501,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2006,326065,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FR,2007,324765,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,1993,144368,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,1994,155869,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,1995,165381,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,1996,178363,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,1997,186006,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,1998,194873,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,1999,215698,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2000,243166,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2001,279324,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2002,288927,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2003,292658,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2004,292088,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2005,307501,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2006,326065,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,FX,2007,324765,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,1998,4401,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,1999,5373,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2000,6211,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2001,7584,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2002,8802,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2003,10032,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2004,11292,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2005,12405,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2006,13235,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HR,2007,12966,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,1993,24574,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,1994,26035,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,1995,25773,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,1996,24784,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,1997,26987,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,1998,28414,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,1999,28277,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2000,29145,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2001,30820,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2002,31221,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2003,31484,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2004,33364,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2005,32760,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2006,29728,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,HU,2007,29645,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,1993,5470,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,1994,5046,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,1995,5764,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,1996,6554,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,1997,5488,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,1998,4515,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2000,5676,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2001,8548,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2002,11976,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2003,9955,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2004,9615,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2005,9414,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2006,9920,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IE,2007,10188,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,1993,114945,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,1994,107766,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,1995,98837,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,1996,100931,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,1997,103750,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,1998,108935,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,1999,111897,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2000,106051,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2001,107032,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2002,106624,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2003,111165,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2004,131764,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2005,136322,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2006,145209,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,IT,2007,153997,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,1996,85,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,1997,82,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,1998,87,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,1999,78,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2000,83,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2001,85,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2002,82,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2003,109,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2004,96,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2005,107,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2006,88,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LI,2007,86,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,1993,4743,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,1994,5258,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,1995,3838,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,1996,4405,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,1997,4899,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,1998,4549,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,1999,4339,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2000,5418,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2001,5144,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2002,5492,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2003,6042,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2004,6566,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2005,6561,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2006,5498,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LT,2007,4754,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2000,1768,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2001,1689,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2002,2069,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2003,2124,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2004,2433,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2005,2367,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2006,2471,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LU,2007,3233,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,1999,3363,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2000,3937,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2001,3761,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2002,3407,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2003,3200,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2004,3366,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2005,2879,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2006,2750,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,LV,2007,1919,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ME,2002,4209,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ME,2003,3940,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ME,2004,4281,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ME,2005,249,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ME,2006,280,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,ME,2007,271,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2000,538,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2001,493,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2002,702,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2003,860,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2004,1094,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2005,1133,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2006,993,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MK,2007,1037,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MT,2004,406,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MT,2005,403,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MT,2006,390,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,MT,2007,422,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,1993,61591,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,1994,67077,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,1995,65284,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,1996,67479,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,1997,74691,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,1998,76787,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,1999,87132,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2000,91738,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2001,101320,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2002,104336,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2003,106410,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2004,109887,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2005,138915,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2006,138215,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NL,2007,138850,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,1993,14587,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,1994,14870,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,1995,15335,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,1996,17405,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,1997,17394,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,1998,17324,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,1999,17645,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2000,19374,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2001,19217,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2002,20414,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2003,20039,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2004,21360,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2005,21381,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2006,22591,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,NO,2007,23205,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,1993,44544,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,1994,50080,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,1995,53197,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,1996,54481,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,1997,60895,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,1998,62461,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,1999,70310,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2000,79763,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2001,76235,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2002,74875,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2003,77152,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2004,74614,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2005,68141,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2006,61399,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PL,2007,54629,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,1994,17103,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,1995,17028,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,1996,15498,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,1997,16734,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,1998,15463,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,1999,18943,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2000,19730,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2001,21554,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2002,22945,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2003,23414,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2004,24266,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2005,23232,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2006,24157,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,PT,2007,21734,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,1993,9515,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,1994,8930,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,1995,9212,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,1996,8720,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,1997,8966,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,1998,7846,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,1999,7840,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2000,7703,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2001,7943,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2002,7130,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2003,6281,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2004,6388,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2005,6469,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2006,7240,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RO,2007,5580,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2000,36104,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2001,43569,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2002,31400,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2003,25513,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2004,27950,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2005,29068,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2006,28864,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,RS,2007,29316,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,1993,63788,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,1994,65236,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,1995,66311,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,1996,65829,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,1997,68349,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,1998,70952,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,1999,76746,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2000,75874,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2001,78407,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2002,79455,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2003,83782,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2004,86107,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2005,94205,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2006,98154,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SE,2007,104627,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,1993,1327,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,1994,1317,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,1995,1906,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,1996,2042,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,1997,1902,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,1998,1352,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,1999,1434,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2000,1594,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2001,2807,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2002,3070,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2003,2893,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2004,2928,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2005,2856,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2006,3069,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SI,2007,3087,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,1993,9722,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,1994,9876,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,1995,10990,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,1996,11391,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,1997,11564,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,1998,12427,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,1999,13531,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2000,13549,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2001,14450,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2002,15020,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2003,13724,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2004,13755,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2005,13575,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2006,11584,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,SK,2007,10274,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,1993,12366,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,1994,13251,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,1995,55001,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,1996,64487,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,1997,67567,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,1998,72601,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,1999,71303,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2000,77017,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2001,87325,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2002,94920,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2003,96209,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2004,108371,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2005,125467,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2006,165119,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,TR,2007,138576,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,1995,310936,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,1996,344766,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,1997,347064,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,1998,605797,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,1999,703107,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2000,741954,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2001,821270,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2002,875665,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2003,963395,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2004,997607,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2005,997159,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2006,972283,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKC-L,2007,885718,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,1993,23085,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,1994,23382,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,1995,24360,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,1996,25178,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,1997,23656,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,1998,25725,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,1999,27321,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2000,24981,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2001,27085,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2002,28183,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2003,27423,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2004,27400,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2005,26558,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2006,27618,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKM,2007,25182,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,1993,7507,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,1994,7693,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,1995,8368,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,1996,9110,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,1997,8251,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,1998,21452,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,1999,24163,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2000,24330,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2001,29745,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2002,32360,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2003,32669,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2004,32448,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS02-04,UKN,2005,34288,
